source,model,domain,difficulty,count,em,bleu,rouge1,rouge2,rougeL,rougeLsum,gpt4_score
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-graph_aware_newCurriculum-400steps-H100_v2,maple-Physics,overall,140,0.3142857142857143,0.2579090562451487,0.4551592118186365,0.29348214481093793,0.45482333823864607,0.45478411726728,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,amazon,e,80,0.8125,0.6023179232953932,0.8266233766233766,0.18055555555555555,0.8211038961038961,0.825,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,amazon,h,40,0.05,0.001179497362666176,0.14793720970555801,0.05397630959206558,0.1427727086374747,0.14116756846050343,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,amazon,m,40,0.25,0.4859570993220421,0.37332289055973267,0.2703387605042017,0.3672316207184629,0.3745029239766082,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,amazon,ood,40,0.0,0.0,0.08189040201080308,0.01786357786357786,0.07729212016461848,0.07754236038560981,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,amazon,overall,200,0.385,0.02072413119973521,0.44930964391445516,0.14193516388010297,0.44822246105558006,0.44791249799122457,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,biomedical,e,100,0.45,0.4064112907083651,0.5639478427895981,0.2738877233877234,0.5602638937599043,0.560855392538903,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,biomedical,h,20,0.0,0.0,0.0,0.0,0.0,0.0,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,biomedical,m,150,0.09333333333333334,0.0,0.11771604938271604,0.03333333333333333,0.11846913580246914,0.11812345679012345,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,biomedical,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,biomedical,overall,270,0.21851851851851853,0.2300814825972784,0.2738256210123823,0.12109075081297305,0.2731137527650531,0.2746559583704974,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,dblp,e,70,0.5285714285714286,0.40517248583704996,0.6701768539583666,0.3632557720057721,0.6707833343127461,0.6718419115898107,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,dblp,h,60,0.21666666666666667,0.14087108932489148,0.25708333333333333,0.12380952380952381,0.25555555555555554,0.2578472222222222,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,dblp,m,20,0.6,0.3584187796762434,0.6,0.45,0.6,0.6,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,dblp,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,dblp,overall,150,0.41333333333333333,0.3069924736498352,0.49439511033628686,0.2796635401635402,0.497589979601009,0.4936822238219297,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,goodreads,e,130,0.6615384615384615,0.10445032874180961,0.7137601517790398,0.20357237353988433,0.7098208258434355,0.7131330371409348,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,goodreads,h,70,0.04285714285714286,0.0,0.06522387553544566,0.002408416782862213,0.06647796061771216,0.06419088631867859,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,goodreads,m,30,0.36666666666666664,0.0,0.3777777777777777,0.0,0.3777777777777778,0.36666666666666664,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,goodreads,ood,10,0.0,0.0,0.09,0.0,0.07571428571428572,0.07571428571428572,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,goodreads,overall,240,0.4166666666666667,0.0403778984216577,0.45681415313136703,0.11056567894880254,0.45465188510539456,0.45509038834874327,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,legal,e,96,0.4895833333333333,0.5328624200406563,0.5857596839175765,0.356985294117647,0.5815206577609682,0.5810430814280578,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,legal,h,30,0.1,0.10680994394835126,0.21750879839115134,0.1107936507936508,0.21998743086978378,0.21010369532428358,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,legal,m,33,0.030303030303030304,0.14381128605310645,0.3060418611889201,0.2082972582972583,0.2950814164049458,0.2986464787935376,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,legal,ood,20,0.05,0.0,0.2,0.016666666666666666,0.1875,0.1875,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,legal,overall,180,0.28888888888888886,0.42678154112892325,0.4322471229804609,0.2557953639545486,0.4270551629084598,0.42743673126247583,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Biology,e,50,0.44,0.06287945013987942,0.5605814074492956,0.3387778575205862,0.5599188701242196,0.5574486858903446,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Biology,h,55,0.43636363636363634,0.5068766795612908,0.46218581813687487,0.24675324675324675,0.4591986646316018,0.45689149560117304,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Biology,m,25,0.56,0.5335943971316385,0.56,0.2,0.56,0.56,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Biology,ood,10,0.0,0.0,0.14377104377104377,0.01952380952380952,0.10380499714300555,0.10410231345715218,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Biology,overall,140,0.42857142857142855,0.23623974768734685,0.49219292619397653,0.25431680707563276,0.4886619214368061,0.48923004434672845,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Chemistry,e,50,0.42,0.39877660243252727,0.5950793650793651,0.3718010936431989,0.5951684981684982,0.5932478632478633,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Chemistry,h,52,0.3269230769230769,0.5183809285279819,0.3997491638795986,0.2750888224678547,0.40398550724637683,0.40395003547177455,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Chemistry,m,28,0.6785714285714286,0.30292309055636657,0.6785714285714286,0.2857142857142857,0.6785714285714286,0.6785714285714286,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Chemistry,ood,10,0.3,0.3035841056090954,0.4466381646575087,0.35128205128205126,0.4375735912531539,0.4459069245864873,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Chemistry,overall,140,0.42857142857142855,0.4287161011652098,0.5278707288418722,0.3176275237706181,0.5310163017059568,0.5309035388987093,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Materials_Science,e,50,0.48,0.3154375579359135,0.6023914063232949,0.421997557997558,0.598375269725115,0.5997924289332958,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Materials_Science,h,56,0.35714285714285715,0.3525304020685182,0.3893367346938776,0.21428571428571427,0.3926218820861678,0.3870068027210884,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Materials_Science,m,24,0.625,0.0,0.625,0.3333333333333333,0.625,0.625,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Materials_Science,ood,10,0.0,0.0,0.08102223102223102,0.016666666666666666,0.07234091234091233,0.0738881738881739,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Materials_Science,overall,140,0.42142857142857143,0.3052199580230523,0.4839794602262537,0.29523934894470605,0.48369711816859096,0.483200856632524,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Medicine,e,50,0.24,0.17563970760698505,0.4074481351981352,0.265201971231383,0.3909733877233877,0.3906091686091686,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Medicine,h,54,0.24074074074074073,0.30979030569027377,0.34053497942386834,0.22184125091101836,0.33933515044626156,0.33724279835390947,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Medicine,m,26,0.5384615384615384,0.5695991612672409,0.598901098901099,0.2813186813186813,0.5915750915750917,0.6025641025641025,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Medicine,ood,10,0.2,0.20219364619852975,0.3108552691025476,0.2111111111111111,0.29276897176527655,0.296743424024958,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Medicine,overall,140,0.29285714285714287,0.27893479870906007,0.41236396487311355,0.2502136797450375,0.4035853347853283,0.4036507852079215,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Physics,e,50,0.5,0.19021411547823905,0.5821444359562007,0.45001050420168065,0.5876132416603004,0.5896320373125328,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Physics,h,52,0.15384615384615385,0.21915990762322368,0.18207010698429463,0.12271062271062272,0.1753683085919928,0.17489157327544058,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Physics,m,28,0.6071428571428571,0.7871844605130078,0.6071428571428571,0.25,0.6071428571428571,0.6071428571428571,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Physics,ood,10,0.0,0.0,0.09595329319467251,0.018218623481781375,0.08071519795657728,0.08059204524721766,
rougeEM,ppo-format-e2h_gaussian_beta_0.75_sigma_0.75-oldCurriculum-originalEnv-200steps,maple-Physics,overall,140,0.35714285714285715,0.19512225771753244,0.4039126916813128,0.25865546623507707,0.4018016414672342,0.40191710739325637,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,amazon,e,80,0.75,0.0,0.7891666666666666,0.19776785714285713,0.7930555555555555,0.7925,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,amazon,h,40,0.05,7.961878435734341e-05,0.10326982635441301,0.02992467338472493,0.10000262328807077,0.10108499876699797,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,amazon,m,40,0.175,0.0,0.21873627997298212,0.15178571428571427,0.21800576049246262,0.2146549077400141,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,amazon,ood,40,0.0,0.0,0.05050166145445801,0.012442211948790896,0.04545275294234337,0.045253153167352074,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,amazon,overall,200,0.345,0.007397152993456874,0.39139918311884014,0.11886650819052133,0.3887050110771405,0.3902077930153155,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,biomedical,e,100,0.28,0.06615118335956105,0.3180406245502153,0.042,0.316212248535778,0.3137896779265066,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,biomedical,h,20,0.0,0.0,0.0,0.0,0.0,0.0,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,biomedical,m,150,0.04,0.0,0.06301587301587303,0.02,0.06322140120415981,0.06243623426382047,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,biomedical,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,biomedical,overall,270,0.1259259259259259,0.024659430045418845,0.1523912613622171,0.027777777777777776,0.15333649867904797,0.1541689227041404,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,dblp,e,70,0.5142857142857142,0.3245367956177025,0.6198048811092289,0.305875850340136,0.624472049689441,0.6187869376999813,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,dblp,h,60,0.15,0.11692899763204737,0.16733585858585856,0.05476190476190476,0.16872831576635924,0.16751070487483533,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,dblp,m,20,0.5,0.12694512238466568,0.5,0.35,0.5,0.5,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,dblp,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,dblp,overall,150,0.36666666666666664,0.21060211733053694,0.426046332894159,0.21530291005291005,0.4248526936026936,0.424756148440931,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,goodreads,e,130,0.47692307692307695,0.01719621027772303,0.5524768069918571,0.18330384785493148,0.5575523566493465,0.5534541184206736,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,goodreads,h,70,0.04285714285714286,0.009628036214434664,0.07146023646385358,0.00445312653983038,0.06647434142586314,0.06281867133122104,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,goodreads,m,30,0.3,0.0,0.3,0.06666666666666667,0.3,0.3,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,goodreads,ood,10,0.0,0.0,0.03529411764705882,0.013333333333333332,0.03529411764705882,0.03529411764705882,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,goodreads,overall,240,0.30833333333333335,0.018287069950710576,0.36199399667386845,0.10959044704546447,0.3628731179410034,0.3592241281685285,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,legal,e,96,0.17708333333333334,0.2181846456740475,0.2805610734766999,0.1921318591204681,0.27272729604689827,0.27619648696525967,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,legal,h,30,0.06666666666666667,0.05836502079238577,0.1134990253411306,0.05555555555555555,0.1141569200779727,0.11666666666666667,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,legal,m,33,0.06060606060606061,0.11003003052730294,0.3001743626743626,0.16769480519480517,0.2528860028860029,0.24933862433862433,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,legal,ood,20,0.0,0.0,0.026666666666666665,0.0,0.029166666666666664,0.026666666666666672,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,legal,overall,180,0.11666666666666667,0.13731833919619119,0.2284363044239776,0.14660077308401798,0.21944726796835312,0.21856234554834297,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Biology,e,50,0.32,0.03008600210117806,0.42,0.24065573770491802,0.42126984126984124,0.42126984126984124,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Biology,h,55,0.12727272727272726,0.0,0.1725500306145467,0.055799373040752345,0.1727664988199021,0.1709879254870766,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Biology,m,25,0.68,0.10590155976796758,0.69,0.36,0.69,0.69,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Biology,ood,10,0.5,0.4867688697255113,0.555283042239564,0.5,0.540183327139849,0.5391799826582435,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Biology,overall,140,0.32142857142857145,0.12227382895982132,0.38218339236573373,0.2085126513899832,0.3790291012985284,0.37987714099115943,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Chemistry,e,50,0.34,0.13207031457916923,0.48530158730158723,0.21038596491228068,0.4815396825396825,0.4824920634920635,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Chemistry,h,52,0.11538461538461539,0.010801636927224313,0.12228966619520919,0.038461538461538464,0.12237465133027825,0.12163043662779102,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Chemistry,m,28,0.8214285714285714,0.7467644772898742,0.8357142857142856,0.35714285714285715,0.8357142857142856,0.8357142857142856,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Chemistry,ood,10,0.3,0.4696050768931572,0.6190463867503396,0.5438475473801561,0.6257154458859302,0.6200006241223279,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Chemistry,overall,140,0.35,0.09383695645443921,0.4318343581852745,0.19844132436023165,0.4274537539784453,0.4310318338056004,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Materials_Science,e,50,0.28,0.11317149613827096,0.48292857142857143,0.2935641025641026,0.48339285714285707,0.48071428571428576,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Materials_Science,h,56,0.14285714285714285,0.06417482594501403,0.15044642857142856,0.05714285714285715,0.1505952380952381,0.1521412037037037,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Materials_Science,m,24,0.625,0.444452036359729,0.625,0.4166666666666667,0.625,0.625,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Materials_Science,ood,10,0.4,0.4126861176671131,0.41066856330014223,0.4,0.41052631578947363,0.41066856330014223,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Materials_Science,overall,140,0.29285714285714287,0.1952261517755262,0.36658366274437704,0.22545460491889063,0.3683988325059754,0.36889762345589416,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Medicine,e,50,0.26,0.07531529149980067,0.43488649155722325,0.16387301587301586,0.43684615384615383,0.4378217636022514,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Medicine,h,54,0.07407407407407407,0.0266851560952336,0.13674052818959564,0.05802469135802469,0.13428953795710796,0.13619584619956585,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Medicine,m,26,0.6538461538461539,0.17214135970390476,0.6561085972850679,0.34615384615384615,0.6561085972850679,0.6561085972850679,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Medicine,ood,10,0.2,0.33413365124818867,0.4311538461538461,0.38571428571428573,0.4295512820512821,0.42506410256410265,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Medicine,overall,140,0.2571428571428571,0.08417093576598775,0.3641501825662514,0.17358276643990928,0.3614623899799653,0.36203016262790294,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Physics,e,50,0.36,0.05431924506868491,0.5336363636363636,0.3099047619047619,0.5336363636363637,0.5309090909090909,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Physics,h,52,0.019230769230769232,0.0,0.028106508875739643,0.006993006993006992,0.028106508875739643,0.028818759587990357,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Physics,m,28,0.5714285714285714,0.15045996063498276,0.5714285714285714,0.32142857142857145,0.5714285714285714,0.5714285714285714,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Physics,ood,10,0.1,0.08092038280206892,0.24718000675447488,0.21417322834645666,0.2411528160662253,0.24566260612772242,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps,maple-Physics,overall,140,0.2571428571428571,0.0674220439184476,0.33328765223424867,0.19119985813461626,0.33047068441586713,0.33529261423161194,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,amazon,e,80,0.825,0.7158059099845974,0.8446428571428571,0.203125,0.849642857142857,0.8496428571428571,0.8375
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,amazon,h,40,0.075,0.00539704004885238,0.16537861842136053,0.056777825902731956,0.16234398704340852,0.16567950632673,0.1
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,amazon,m,39,0.38461538461538464,0.4008193959633506,0.5217416026239555,0.3616766274661012,0.5225675740381622,0.5212493116904882,0.5128205128205128
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,amazon,ood,40,0.0,0.0,0.052882548779361604,0.014410031689443454,0.04901439664948638,0.04760413646122281,0.05
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,amazon,overall,200,0.425,0.04186974555227828,0.4899776021554758,0.1684043791925659,0.48873612046616294,0.48856213688138717,0.47
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,biomedical,e,100,0.56,0.537346880515848,0.6454510482796771,0.3236244422882354,0.6427060717060716,0.6450397921970503,0.59
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,biomedical,h,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,biomedical,m,150,0.12,0.0,0.13736474180933825,0.04,0.14006234713758653,0.1381093285799168,0.14
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,biomedical,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,biomedical,overall,270,0.2740740740740741,0.15778298232376123,0.3154744665644449,0.14431581520981265,0.31552439979875274,0.31698457557152315,0.2962962962962963
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,dblp,e,70,0.6285714285714286,0.5758946942451366,0.7120057233419683,0.38161864745898355,0.7053105452707399,0.6992931383079547,0.6571428571428571
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,dblp,h,60,0.18333333333333332,0.06616374541225364,0.21245468797298067,0.10904761904761905,0.20951746369429297,0.21580118025239975,0.4146341463414634
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,dblp,m,20,0.6,0.31698520321706275,0.6,0.25,0.6,0.6,0.20512820512820512
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,dblp,ood,0,,,,,,,
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,dblp,overall,150,0.44666666666666666,0.30042277511235527,0.4971620861148158,0.2569828820417056,0.4939936411540089,0.49520371808575014,0.47333333333333333
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,goodreads,e,129,0.6046511627906976,0.15753629843808933,0.6853131244374293,0.21263427099432253,0.6821945657164039,0.6821945839461294,0.751937984496124
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,goodreads,h,70,0.014285714285714285,0.0,0.025427018633540376,0.001058201058201058,0.02526513430882675,0.02456125155632545,0.014285714285714285
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,goodreads,m,30,0.43333333333333335,0.0,0.4777777777777778,0.075,0.4822222222222222,0.4822222222222222,0.6666666666666666
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,goodreads,ood,6,0.0,0.0,0.04579579579579579,0.0,0.04579579579579579,0.04579579579579579,0.0
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,goodreads,overall,240,0.3875,0.05815760706159826,0.4429122193408761,0.12339044795618079,0.43821022696281886,0.4392057436289366,0.49583333333333335
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,legal,e,94,0.4787234042553192,0.6446965297283178,0.5818194676058228,0.383376981765849,0.5814016800457021,0.579163241760712,0.6063829787234043
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,legal,h,30,0.1,0.048621728638592,0.15400503290747192,0.01851851851851852,0.1505536198219125,0.15783068783068782,0.1
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,legal,m,34,0.029411764705882353,0.046539814125611166,0.182711161387632,0.09883498854087089,0.16734225741578684,0.16738310708898946,0.23529411764705882
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,legal,ood,20,0.15,0.0,0.1625,0.0,0.1611111111111111,0.1611111111111111,0.4
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,legal,overall,180,0.28888888888888886,0.40515927807538943,0.38870812924740167,0.22710928084320886,0.38251717868958707,0.3835639674158598,0.42777777777777776
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Biology,e,60,0.6333333333333333,0.1696781868157656,0.7138902811602508,0.3240923268703989,0.7108351058089162,0.7103741927190848,0.6
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Biology,h,50,0.2,0.2041412963596913,0.2607918437339025,0.18,0.2605879001751171,0.2645814069141712,0.5208333333333334
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Biology,m,20,0.55,0.04786382194752406,0.55,0.35,0.55,0.55,0.3125
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Biology,ood,10,0.1,0.2331128007303414,0.3230042860365441,0.23162162162162164,0.31395217685540266,0.31266140311301605,0.2
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Biology,overall,140,0.42857142857142855,0.26012740971332093,0.5038976706915396,0.2725447366469612,0.49905999291403935,0.4997540545949516,0.4785714285714286
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Chemistry,e,60,0.5666666666666667,0.6061000502558338,0.7166394335511983,0.3336342592592592,0.6913071895424836,0.692843137254902,0.64
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Chemistry,h,50,0.14,0.37210595304581073,0.18389980101835124,0.15137119637119636,0.18260199127660556,0.1868287654620422,0.3953488372093023
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Chemistry,m,20,0.55,0.4984495937404068,0.6071428571428571,0.34500000000000003,0.619047619047619,0.611904761904762,0.2972972972972973
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Chemistry,ood,10,0.2,0.24965251676772518,0.2908857509627728,0.22564102564102564,0.28202240634846537,0.28467732524215195,0.2
rougeEM,ppo-format-e2h_gaussian_mix_newCurriculum_200steps-v3-t2,maple-Chemistry,overall,140,0.38571428571428573,0.4696877331599746,0.4811829297940582,0.26419871794871796,0.46926242912812177,0.4714403266207173,0.44285714285714284
